player,phase,runs,balls,dots,boundaries,entity_type,strike_rate,dot_ball_pct,boundary_pct,wickets,economy
M Prasidh Krishna,Powerplay,170,144,88,31,bowler,,61.11,21.53,5.0,7.08
M Pushpakumara,Death,24,36,14,0,bowler,,38.89,0.0,0.0,4.0
M Pushpakumara,Middle,24,12,4,4,bowler,,33.33,33.33,1.0,12.0
M Separovic,Death,21,6,0,3,bowler,,0.0,50.0,0.0,21.0
M Separovic,Middle,37,18,4,5,bowler,,22.22,27.78,0.0,12.33
M Separovic,Powerplay,76,42,18,13,bowler,,42.86,30.95,1.0,10.86
M Shahbaz Butt,Death,5,6,3,0,bowler,,50.0,0.0,0.0,5.0
M Shahbaz Butt,Middle,286,311,149,21,bowler,,47.91,6.75,18.0,5.52
M Shahbaz Butt,Powerplay,18,12,7,3,bowler,,58.33,25.0,2.0,9.0
M Shumba,Death,37,35,15,4,bowler,,42.86,11.43,1.0,6.34
M Shumba,Long-format,250,370,231,27,bowler,,62.43,7.3,1.0,4.05
M Shumba,Middle,80,54,17,10,bowler,,31.48,18.52,3.0,8.89
M Shumba,Powerplay,13,12,5,2,bowler,,41.67,16.67,0.0,6.5
M Syahadat Ramli,Death,30,41,22,2,bowler,,53.66,4.88,6.0,4.39
M Syahadat Ramli,Middle,78,60,18,8,bowler,,30.0,13.33,3.0,7.8
M Syahadat Ramli,Powerplay,26,30,11,1,bowler,,36.67,3.33,2.0,5.2
M Taniyama,Death,33,29,10,2,bowler,,34.48,6.9,8.0,6.83
M Taniyama,Middle,401,432,220,40,bowler,,50.93,9.26,28.0,5.57
M Taniyama,Powerplay,9,18,11,0,bowler,,61.11,0.0,2.0,3.0
M Taylor,Death,53,42,10,1,bowler,,23.81,2.38,1.0,7.57
M Taylor,Middle,270,197,91,33,bowler,,46.19,16.75,12.0,8.22
M Taylor,Powerplay,216,228,125,28,bowler,,54.82,12.28,5.0,5.68
M Vivekanandan,Death,83,42,8,11,bowler,,19.05,26.19,4.0,11.86
M Vivekanandan,Middle,187,114,35,19,bowler,,30.7,16.67,3.0,9.84
M Vivekanandan,Powerplay,88,54,13,10,bowler,,24.07,18.52,2.0,9.78
M Whelan,Death,60,30,8,7,bowler,,26.67,23.33,2.0,12.0
M Whelan,Middle,155,78,22,20,bowler,,28.21,25.64,2.0,11.92
M Yunusu Issa,Death,61,36,12,9,bowler,,33.33,25.0,4.0,10.17
M Yunusu Issa,Middle,60,48,17,6,bowler,,35.42,12.5,4.0,7.5
M Yunusu Issa,Powerplay,267,240,121,37,bowler,,50.42,15.42,12.0,6.67
M Zondeki,Death,216,222,120,27,bowler,,54.05,12.16,2.0,5.84
M Zondeki,Long-format,385,624,449,55,bowler,,71.96,8.81,19.0,3.7
M Zondeki,Middle,90,108,74,13,bowler,,68.52,12.04,6.0,5.0
M Zondeki,Powerplay,62,54,30,8,bowler,,55.56,14.81,0.0,6.89
M de Lange,Death,156,151,86,17,bowler,,56.95,11.26,13.0,6.2
M de Lange,Long-format,277,448,320,38,bowler,,71.43,8.48,9.0,3.71
M de Lange,Middle,99,78,35,12,bowler,,44.87,15.38,2.0,7.62
M de Lange,Powerplay,171,120,55,26,bowler,,45.83,21.67,2.0,8.55
M van Lingen,Death,65,74,34,5,bowler,,45.95,6.76,2.0,5.27
M van Lingen,Middle,35,20,1,5,bowler,,5.0,25.0,0.0,10.5
MA Abbas,Death,74,84,34,6,bowler,,40.48,7.14,2.0,5.29
MA Abbas,Middle,1,6,5,0,bowler,,83.33,0.0,0.0,1.0
MA Agarwal,Death,10,6,2,2,bowler,,33.33,33.33,0.0,10.0
MA Algi,Middle,10,6,4,2,bowler,,66.67,33.33,0.0,10.0
MA Algi,Powerplay,122,78,48,23,bowler,,61.54,29.49,6.0,9.38
MA Aponso,Death,220,261,132,20,bowler,,50.57,7.66,5.0,5.06
MA Aponso,Middle,113,138,77,13,bowler,,55.8,9.42,5.0,4.91
MA Aponso,Powerplay,123,84,35,22,bowler,,41.67,26.19,4.0,8.79
MA Beer,Long-format,178,406,302,16,bowler,,74.38,3.94,3.0,2.63
MA Butcher,Long-format,85,108,71,12,bowler,,65.74,11.11,0.0,4.72
MA Carberry,Death,12,6,1,2,bowler,,16.67,33.33,0.0,12.0
MADI Hemantha,Death,152,156,64,12,bowler,,41.03,7.69,5.0,5.85
MADI Hemantha,Middle,258,176,54,30,bowler,,30.68,17.05,7.0,8.8
MB Tambe,Death,219,122,31,27,bowler,,25.41,22.13,13.0,10.77
MB Tambe,Middle,331,318,124,23,bowler,,38.99,7.23,11.0,6.25
MB Tambe,Powerplay,92,90,45,9,bowler,,50.0,10.0,5.0,6.13
MBS Jonkman,Death,34,49,30,4,bowler,,61.22,8.16,3.0,4.16
MBS Jonkman,Middle,54,48,22,8,bowler,,45.83,16.67,2.0,6.75
MBS Jonkman,Powerplay,38,60,42,6,bowler,,70.0,10.0,2.0,3.8
MC Henriques,Death,335,354,163,34,bowler,,46.05,9.6,8.0,5.68
MC Henriques,Long-format,164,330,249,24,bowler,,75.45,7.27,2.0,2.98
MC Henriques,Middle,174,162,62,16,bowler,,38.27,9.88,5.0,6.44
MC Henriques,Powerplay,33,24,9,6,bowler,,37.5,25.0,2.0,8.25
MC Sorensen,Death,308,255,104,34,bowler,,40.78,13.33,11.0,7.25
MC Sorensen,Middle,186,210,113,21,bowler,,53.81,10.0,13.0,5.31
MC Sorensen,Powerplay,276,252,133,41,bowler,,52.78,16.27,7.0,6.57
MD Bates,Death,51,48,23,5,bowler,,47.92,10.42,4.0,6.38
MD Bates,Middle,33,24,8,6,bowler,,33.33,25.0,1.0,8.25
MD Bates,Powerplay,75,78,41,9,bowler,,52.56,11.54,1.0,5.77
MD Craig,Long-format,2326,3669,2548,306,bowler,,69.45,8.34,50.0,3.8
MD Dai,Death,261,354,203,23,bowler,,57.34,6.5,10.0,4.42
MD Dai,Middle,198,258,135,16,bowler,,52.33,6.2,5.0,4.6
MD Dai,Powerplay,45,48,23,4,bowler,,47.92,8.33,0.0,5.62
MFI Assuncao,Middle,52,18,1,7,bowler,,5.56,38.89,0.0,17.33
MG Hunter,Death,8,3,1,1,bowler,,33.33,33.33,0.0,16.0
MG Hunter,Powerplay,39,42,24,4,bowler,,57.14,9.52,3.0,5.57
MG Neser,Death,158,112,47,22,bowler,,41.96,19.64,2.0,8.46
MG Neser,Long-format,416,778,567,45,bowler,,72.88,5.78,22.0,3.21
MG Neser,Middle,44,60,38,7,bowler,,63.33,11.67,0.0,4.4
MG Neser,Powerplay,37,48,34,6,bowler,,70.83,12.5,1.0,4.62
MH Yardy,Death,940,1140,527,69,bowler,,46.23,6.05,16.0,4.95
MH Yardy,Middle,363,378,153,25,bowler,,40.48,6.61,12.0,5.76
MH Yardy,Powerplay,30,30,12,3,bowler,,40.0,10.0,0.0,6.0
MJ Ansell,Death,54,60,32,5,bowler,,53.33,8.33,6.0,5.4
MJ Ansell,Middle,97,117,52,9,bowler,,44.44,7.69,4.0,4.97
MJ Ansell,Powerplay,241,246,142,36,bowler,,57.72,14.63,7.0,5.88
MJ Cosgrove,Death,12,24,15,1,bowler,,62.5,4.17,0.0,3.0
MJ Humphreys,Death,198,216,109,23,bowler,,50.46,10.65,3.0,5.5
MJ Humphreys,Long-format,557,997,649,51,bowler,,65.1,5.12,15.0,3.35
MJ Humphreys,Middle,268,264,103,22,bowler,,39.02,8.33,17.0,6.09
MJ Humphreys,Powerplay,209,168,78,28,bowler,,46.43,16.67,5.0,7.46
MJ Mason,Death,356,384,194,36,bowler,,50.52,9.38,8.0,5.56
MJ Mason,Long-format,105,132,94,18,bowler,,71.21,13.64,0.0,4.77
MJ Mason,Middle,358,378,225,47,bowler,,59.52,12.43,13.0,5.68
MJ Mason,Powerplay,163,225,160,25,bowler,,71.11,11.11,5.0,4.35
MJ North,Death,16,18,7,1,bowler,,38.89,5.56,0.0,5.33
MJ North,Long-format,591,1258,928,56,bowler,,73.77,4.45,14.0,2.82
MJ Owen,Death,47,36,13,6,bowler,,36.11,16.67,2.0,7.83
MJ Owen,Middle,54,30,9,7,bowler,,30.0,23.33,2.0,10.8
MJ Potts,Death,166,150,71,18,bowler,,47.33,12.0,5.0,6.64
MJ Potts,Long-format,1201,2191,1640,185,bowler,,74.85,8.44,36.0,3.29
MJ Potts,Middle,131,132,73,21,bowler,,55.3,15.91,5.0,5.95
MJ Potts,Powerplay,151,144,82,22,bowler,,56.94,15.28,4.0,6.29
MJ Swepson,Death,116,116,51,12,bowler,,43.97,10.34,3.0,6.0
MJ Swepson,Long-format,458,892,607,42,bowler,,68.05,4.71,10.0,3.08
MJ Swepson,Middle,233,186,63,20,bowler,,33.87,10.75,11.0,7.52
MJ Swepson,Powerplay,16,6,1,3,bowler,,16.67,50.0,0.0,16.0
MJG Rippon,Death,192,214,106,20,bowler,,49.53,9.35,8.0,5.38
MJG Rippon,Middle,293,276,116,26,bowler,,42.03,9.42,14.0,6.37
MJM Kavana,Death,30,12,2,4,bowler,,16.67,33.33,1.0,15.0
MJM Kavana,Middle,63,64,27,5,bowler,,42.19,7.81,3.0,5.91
MJM Kavana,Powerplay,7,11,7,0,bowler,,63.64,0.0,3.0,3.82
MK Thakur,Death,146,127,45,14,bowler,,35.43,11.02,9.0,6.9
MK Thakur,Middle,59,62,27,6,bowler,,43.55,9.68,3.0,5.71
MK Thakur,Powerplay,233,246,133,26,bowler,,54.07,10.57,12.0,5.68
MK Tiwary,Death,137,126,63,14,bowler,,50.0,11.11,5.0,6.52
MK Tiwary,Middle,13,6,1,2,bowler,,16.67,33.33,0.0,13.0
MKDI Amerasinghe,Death,200,252,131,17,bowler,,51.98,6.75,7.0,4.76
MKDI Amerasinghe,Long-format,105,150,97,14,bowler,,64.67,9.33,1.0,4.2
MKDI Amerasinghe,Middle,130,126,73,20,bowler,,57.94,15.87,2.0,6.19
MKDI Amerasinghe,Powerplay,2,6,5,0,bowler,,83.33,0.0,0.0,2.0
MKGCP Lakshitha,Death,45,48,21,2,bowler,,43.75,4.17,1.0,5.62
MKGCP Lakshitha,Middle,20,24,9,2,bowler,,37.5,8.33,1.0,5.0
ML Cummins,Death,256,204,72,27,bowler,,35.29,13.24,5.0,7.53
ML Cummins,Long-format,1084,1976,1442,122,bowler,,72.98,6.17,27.0,3.29
ML Cummins,Middle,141,126,68,16,bowler,,53.97,12.7,2.0,6.71
ML Cummins,Powerplay,45,60,44,7,bowler,,73.33,11.67,1.0,4.5
ML Nkala,Death,196,188,85,20,bowler,,45.21,10.64,4.0,6.26
ML Nkala,Middle,101,84,39,12,bowler,,46.43,14.29,0.0,7.21
ML Nkala,Powerplay,16,18,12,2,bowler,,66.67,11.11,0.0,5.33
MM Baig,Death,152,93,25,16,bowler,,26.88,17.2,12.0,9.81
MM Baig,Middle,72,66,19,5,bowler,,28.79,7.58,5.0,6.55
MM Baig,Powerplay,267,228,123,33,bowler,,53.95,14.47,14.0,7.03
MM Sharma,Death,601,565,264,72,bowler,,46.73,12.74,20.0,6.38
MM Sharma,Middle,309,346,199,43,bowler,,57.51,12.43,6.0,5.36
MM Sharma,Powerplay,295,348,220,46,bowler,,63.22,13.22,11.0,5.09
MNK Fernando,Death,22,12,1,3,bowler,,8.33,25.0,0.0,11.0
MNM Aslam,Death,107,87,42,13,bowler,,48.28,14.94,8.0,7.38
MNM Aslam,Middle,1090,1098,459,94,bowler,,41.8,8.56,53.0,5.96
MNM Aslam,Powerplay,256,228,128,38,bowler,,56.14,16.67,14.0,6.74
MO Jones,Death,128,105,42,9,bowler,,40.0,8.57,3.0,7.31
MO Jones,Middle,214,258,133,19,bowler,,51.55,7.36,11.0,4.98
MO Jones,Powerplay,165,168,101,25,bowler,,60.12,14.88,6.0,5.89
MO Odumbe,Death,284,348,161,24,bowler,,46.26,6.9,7.0,4.9
MO Odumbe,Middle,21,12,7,4,bowler,,58.33,33.33,0.0,10.5
MP Kuhnemann,Death,160,174,82,16,bowler,,47.13,9.2,7.0,5.52
MP Kuhnemann,Long-format,555,1026,728,65,bowler,,70.96,6.34,25.0,3.25
MP Kuhnemann,Middle,151,144,46,12,bowler,,31.94,8.33,1.0,6.29
MP Kuhnemann,Powerplay,126,96,52,20,bowler,,54.17,20.83,3.0,7.88
MP Yadav,Death,16,18,9,2,bowler,,50.0,11.11,0.0,5.33
MP Yadav,Middle,48,36,13,6,bowler,,36.11,16.67,3.0,8.0
MP Yadav,Powerplay,19,18,12,3,bowler,,66.67,16.67,1.0,6.33
MPGT Ketiyage,Death,119,76,19,13,bowler,,25.0,17.11,6.0,9.39
MPGT Ketiyage,Middle,67,54,20,7,bowler,,37.04,12.96,1.0,7.44
MPGT Ketiyage,Powerplay,185,168,83,20,bowler,,49.4,11.9,7.0,6.61
MR Gillespie,Death,826,803,408,97,bowler,,50.81,12.08,21.0,6.17
MR Gillespie,Long-format,529,741,512,66,bowler,,69.1,8.91,22.0,4.28
MR Gillespie,Middle,349,415,270,47,bowler,,65.06,11.33,11.0,5.05
MR Gillespie,Powerplay,272,276,183,39,bowler,,66.3,14.13,6.0,5.91
MR Swart,Death,93,78,30,10,bowler,,38.46,12.82,1.0,7.15
MR Swart,Middle,138,144,46,8,bowler,,31.94,5.56,4.0,5.75
MR Swart,Powerplay,150,174,103,19,bowler,,59.2,10.92,8.0,5.17
MS Crane,Long-format,193,288,171,17,bowler,,59.38,5.9,1.0,4.02
MS Crane,Middle,62,48,16,7,bowler,,33.33,14.58,1.0,7.75
MS Gony,Death,27,12,2,3,bowler,,16.67,25.0,1.0,13.5
MS Gony,Middle,33,48,33,4,bowler,,68.75,8.33,1.0,4.12
MS Gony,Powerplay,16,18,7,0,bowler,,38.89,0.0,0.0,5.33
MS Graham,Death,16,12,3,1,bowler,,25.0,8.33,1.0,8.0
MS Graham,Middle,36,24,10,4,bowler,,41.67,16.67,0.0,9.0
MS Graham,Powerplay,27,30,16,4,bowler,,53.33,13.33,1.0,5.4
MS Kasprowicz,Death,354,494,285,28,bowler,,57.69,5.67,21.0,4.3
MS Kasprowicz,Long-format,1137,2063,1604,141,bowler,,77.75,6.83,39.0,3.31
MS Kasprowicz,Middle,241,342,226,29,bowler,,66.08,8.48,11.0,4.23
MS Kasprowicz,Powerplay,35,66,49,5,bowler,,74.24,7.58,4.0,3.18
MS Sinclair,Long-format,1,18,17,0,bowler,,94.44,0.0,0.0,0.33
MT Chinouya,Death,21,12,4,3,bowler,,33.33,25.0,0.0,10.5
MT Chinouya,Long-format,188,342,261,30,bowler,,76.32,8.77,3.0,3.3
MT Chinouya,Middle,9,18,14,1,bowler,,77.78,5.56,0.0,3.0
MT Chinouya,Powerplay,20,36,27,2,bowler,,75.0,5.56,1.0,3.33
MT Renshaw,Long-format,20,30,14,1,bowler,,46.67,3.33,0.0,4.0
MTMMJ Ave,Death,23,18,8,2,bowler,,44.44,11.11,2.0,7.67
MTMMJ Ave,Middle,171,162,64,12,bowler,,39.51,7.41,9.0,6.33
MTMMJ Ave,Powerplay,49,35,13,4,bowler,,37.14,11.43,2.0,8.4
MV Pavlovic,Death,101,74,29,12,bowler,,39.19,16.22,10.0,8.19
MV Pavlovic,Middle,266,240,92,26,bowler,,38.33,10.83,14.0,6.65
MV Pavlovic,Powerplay,82,84,41,11,bowler,,48.81,13.1,5.0,5.86
MVT Fernando,Death,145,117,38,16,bowler,,32.48,13.68,1.0,7.44
MVT Fernando,Long-format,2507,4265,2997,335,bowler,,70.27,7.85,77.0,3.53
MVT Fernando,Middle,63,54,23,10,bowler,,42.59,18.52,1.0,7.0
MVT Fernando,Powerplay,145,138,85,24,bowler,,61.59,17.39,3.0,6.3
MW Forde,Death,406,313,119,51,bowler,,38.02,16.29,17.0,7.78
MW Forde,Middle,210,222,140,31,bowler,,63.06,13.96,8.0,5.68
MW Forde,Powerplay,590,540,302,90,bowler,,55.93,16.67,16.0,6.56
MW Machan,Death,222,216,75,16,bowler,,34.72,7.41,5.0,6.17
MW Machan,Middle,54,54,16,3,bowler,,29.63,5.56,1.0,6.0
MW Machan,Powerplay,19,24,8,1,bowler,,33.33,4.17,0.0,4.75
MW Parkinson,Death,186,190,92,19,bowler,,48.42,10.0,6.0,5.87
MW Parkinson,Long-format,47,93,66,4,bowler,,70.97,4.3,1.0,3.03
MW Parkinson,Middle,215,138,32,23,bowler,,23.19,16.67,6.0,9.35
MW Short,Death,289,276,112,27,bowler,,40.58,9.78,6.0,6.28
MW Short,Middle,148,90,20,15,bowler,,22.22,16.67,2.0,9.87
MW Short,Powerplay,71,36,15,12,bowler,,41.67,33.33,3.0,11.83
MWR Stokes,Death,137,89,29,15,bowler,,32.58,16.85,3.0,9.24
MWR Stokes,Middle,281,246,86,26,bowler,,34.96,10.57,13.0,6.85
MWR Stokes,Powerplay,165,168,85,23,bowler,,50.6,13.69,7.0,5.89
Ma Qiancheng,Death,71,48,14,9,bowler,,29.17,18.75,2.0,8.88
Ma Qiancheng,Middle,22,36,22,1,bowler,,61.11,2.78,3.0,3.67
Ma Qiancheng,Powerplay,84,65,36,11,bowler,,55.38,16.92,0.0,7.75
Maaz Sadaqat,Death,14,18,9,1,bowler,,50.0,5.56,2.0,4.67
Maaz Sadaqat,Middle,18,18,9,2,bowler,,50.0,11.11,1.0,6.0
Mahbubul Alam,Death,135,90,29,13,bowler,,32.22,14.44,3.0,9.0
Mahbubul Alam,Long-format,196,371,279,31,bowler,,75.2,8.36,4.0,3.17
Mahbubul Alam,Middle,53,42,26,9,bowler,,61.9,21.43,0.0,7.57
Mahbubul Alam,Powerplay,92,90,60,16,bowler,,66.67,17.78,4.0,6.13
Mahedi Hasan,Death,475,429,190,53,bowler,,44.29,12.35,18.0,6.64
Mahedi Hasan,Middle,925,909,359,83,bowler,,39.49,9.13,32.0,6.11
Mahedi Hasan,Powerplay,661,624,331,95,bowler,,53.04,15.22,33.0,6.36
Mahmudul Hasan Joy,Long-format,14,13,9,2,bowler,,69.23,15.38,0.0,6.46
Mahmudul Hasan Joy,Middle,5,2,0,1,bowler,,0.0,50.0,0.0,15.0
Manjural Islam,Death,57,31,9,8,bowler,,29.03,25.81,3.0,11.03
Manjural Islam,Long-format,184,348,266,28,bowler,,76.44,8.05,3.0,3.17
Manjural Islam,Middle,71,96,61,10,bowler,,63.54,10.42,0.0,4.44
Manjural Islam,Powerplay,57,90,71,9,bowler,,78.89,10.0,2.0,3.8
Manjural Islam Rana,Death,331,461,254,26,bowler,,55.1,5.64,8.0,4.31
Manjural Islam Rana,Long-format,55,72,50,10,bowler,,69.44,13.89,0.0,4.58
Manjural Islam Rana,Middle,95,137,86,7,bowler,,62.77,5.11,5.0,4.16
Manpreet Singh,Death,22,12,4,3,bowler,,33.33,25.0,0.0,11.0
Manpreet Singh,Middle,215,156,48,22,bowler,,30.77,14.1,1.0,8.27
Manpreet Singh,Powerplay,58,42,19,9,bowler,,45.24,21.43,2.0,8.29
Marshall Ayub,Long-format,53,60,26,4,bowler,,43.33,6.67,0.0,5.3
Matiullah Khan,Death,60,30,7,9,bowler,,23.33,30.0,1.0,12.0
Matiullah Khan,Middle,38,30,11,4,bowler,,36.67,13.33,3.0,7.6
Matiullah Khan,Powerplay,88,66,29,12,bowler,,43.94,18.18,1.0,8.0
Meet Bhavsar,Death,81,36,7,12,bowler,,19.44,33.33,4.0,13.5
Meet Bhavsar,Middle,183,194,83,16,bowler,,42.78,8.25,11.0,5.66
Meet Bhavsar,Powerplay,20,12,6,3,bowler,,50.0,25.0,0.0,10.0
Mehboob Ali,Death,72,48,7,8,bowler,,14.58,16.67,2.0,9.0
Mehboob Ali,Middle,62,54,20,7,bowler,,37.04,12.96,2.0,6.89
Mehboob Ali,Powerplay,304,204,86,46,bowler,,42.16,22.55,11.0,8.94
Mehrab Hossain jnr,Death,159,192,75,9,bowler,,39.06,4.69,3.0,4.97
Mehrab Hossain jnr,Long-format,208,293,169,25,bowler,,57.68,8.53,2.0,4.26
Mehrab Hossain jnr,Middle,15,12,5,2,bowler,,41.67,16.67,0.0,7.5
Mehran Khan,Death,36,36,18,3,bowler,,50.0,8.33,4.0,6.0
Mehran Khan,Middle,461,360,130,53,bowler,,36.11,14.72,13.0,7.68
Mehran Khan,Powerplay,115,102,56,14,bowler,,54.9,13.73,8.0,6.76
Milind Kumar,Death,498,672,369,47,bowler,,54.91,6.99,23.0,4.45
Milind Kumar,Middle,238,241,115,26,bowler,,47.72,10.79,5.0,5.93
Milind Kumar,Powerplay,161,174,107,21,bowler,,61.49,12.07,14.0,5.55
Mir Hamza,Long-format,632,1183,863,76,bowler,,72.95,6.42,14.0,3.21
Mohamed Rishwan,Middle,22,12,3,2,bowler,,25.0,16.67,0.0,11.0
Mohamed Shafeeq,Death,436,296,106,51,bowler,,35.81,17.23,21.0,8.84
Mohamed Shafeeq,Middle,106,90,39,11,bowler,,43.33,12.22,3.0,7.07
Mohamed Shafeeq,Powerplay,605,480,240,83,bowler,,50.0,17.29,14.0,7.56
Mohameed Taiwo,Death,165,136,46,17,bowler,,33.82,12.5,3.0,7.28
Mohameed Taiwo,Middle,205,186,76,23,bowler,,40.86,12.37,15.0,6.61
Mohameed Taiwo,Powerplay,396,396,223,49,bowler,,56.31,12.37,15.0,6.0
Mohammad Ali,Death,37,36,16,4,bowler,,44.44,11.11,1.0,6.17
Mohammad Ali,Long-format,406,624,417,49,bowler,,66.83,7.85,6.0,3.9
Mohammad Ali,Middle,24,24,14,3,bowler,,58.33,12.5,0.0,6.0
Mohammad Ali,Powerplay,78,42,19,14,bowler,,45.24,33.33,1.0,11.14
Mohammad Boota,Death,3,6,3,0,bowler,,50.0,0.0,0.0,3.0
Mohammad Boota,Middle,7,6,2,1,bowler,,33.33,16.67,0.0,7.0
Mohammad Boota,Powerplay,13,6,2,2,bowler,,33.33,33.33,1.0,13.0
Mohammad Ghazanfar,Death,61,36,13,7,bowler,,36.11,19.44,3.0,10.17
Mohammad Ghazanfar,Middle,481,444,175,42,bowler,,39.41,9.46,23.0,6.5
Mohammad Hasnain,Death,681,520,206,86,bowler,,39.62,16.54,18.0,7.86
Mohammad Hasnain,Middle,501,432,169,60,bowler,,39.12,13.89,10.0,6.96
Mohammad Hasnain,Powerplay,420,360,193,72,bowler,,53.61,20.0,13.0,7.0
Mohammad Khalil,Death,97,90,37,8,bowler,,41.11,8.89,3.0,6.47
Mohammad Khalil,Long-format,97,152,101,11,bowler,,66.45,7.24,0.0,3.83
Mohammad Khalil,Middle,47,54,32,6,bowler,,59.26,11.11,2.0,5.22
Mohammad Khan Rafah,Death,73,60,24,8,bowler,,40.0,13.33,12.0,7.3
Mohammad Khan Rafah,Middle,153,138,52,17,bowler,,37.68,12.32,8.0,6.65
Mohammad Khan Rafah,Powerplay,10,6,2,1,bowler,,33.33,16.67,0.0,10.0
Mohammad Mithun,Death,12,12,6,1,bowler,,50.0,8.33,0.0,6.0
Mohammad Nadeem,Death,697,587,244,86,bowler,,41.57,14.65,17.0,7.12
Mohammad Nadeem,Middle,815,796,336,80,bowler,,42.21,10.05,24.0,6.14
Mohammad Nadeem,Powerplay,276,228,110,39,bowler,,48.25,17.11,12.0,7.26
Mohammad Naveed,Death,836,745,304,93,bowler,,40.81,12.48,35.0,6.73
Mohammad Naveed,Middle,409,456,256,50,bowler,,56.14,10.96,16.0,5.38
Mohammad Naveed,Powerplay,609,828,548,81,bowler,,66.18,9.78,26.0,4.41
Mohammad Nawaz (3),Death,513,561,261,51,bowler,,46.52,9.09,16.0,5.49
Mohammad Nawaz (3),Long-format,147,383,293,13,bowler,,76.5,3.39,5.0,2.3
Mohammad Nawaz (3),Middle,415,396,167,43,bowler,,42.17,10.86,12.0,6.29
Mohammad Nawaz (3),Powerplay,200,186,101,29,bowler,,54.3,15.59,9.0,6.45
Mohammad Saifuddin,Death,1319,1047,362,141,bowler,,34.57,13.47,46.0,7.56
Mohammad Saifuddin,Middle,631,558,224,72,bowler,,40.14,12.9,21.0,6.78
Mohammad Saifuddin,Powerplay,557,498,249,82,bowler,,50.0,16.47,16.0,6.71
Mohammad Shahid,Long-format,288,630,488,36,bowler,,77.46,5.71,5.0,2.74
Mohammad Shahid,Middle,12,6,1,1,bowler,,16.67,16.67,0.0,12.0
Mohammad Shahid,Powerplay,20,12,7,5,bowler,,58.33,41.67,1.0,10.0
Mohammad Shahzad,Death,144,145,61,12,bowler,,42.07,8.28,11.0,5.96
Mohammad Shahzad,Middle,192,169,74,26,bowler,,43.79,15.38,4.0,6.82
Mohammad Shahzad,Powerplay,41,30,13,7,bowler,,43.33,23.33,1.0,8.2
Mohammad Sharif,Long-format,195,298,200,24,bowler,,67.11,8.05,0.0,3.93
Mohammad Talha,Death,99,86,39,13,bowler,,45.35,15.12,4.0,6.91
Mohammad Talha,Long-format,504,740,516,69,bowler,,69.73,9.32,9.0,4.09
Mohammad Talha,Middle,47,36,17,8,bowler,,47.22,22.22,0.0,7.83
Mohammed Alamgir,Death,6,12,7,1,bowler,,58.33,8.33,1.0,3.0
Mohammed Alamgir,Middle,29,18,3,1,bowler,,16.67,5.56,0.0,9.67
Mohammed Alamgir,Powerplay,58,36,12,8,bowler,,33.33,22.22,3.0,9.67
Mohammed Nadeem,Death,11,12,2,0,bowler,,16.67,0.0,1.0,5.5
Mohammed Nadeem,Middle,451,432,171,44,bowler,,39.58,10.19,20.0,6.26
Mohammed Nadeem,Powerplay,86,72,33,13,bowler,,45.83,18.06,4.0,7.17
Mosaddek Hossain,Death,753,822,353,64,bowler,,42.94,7.79,13.0,5.5
Mosaddek Hossain,Long-format,83,132,79,9,bowler,,59.85,6.82,0.0,3.77
Mosaddek Hossain,Middle,402,402,161,35,bowler,,40.05,8.71,10.0,6.0
Mosaddek Hossain,Powerplay,76,60,31,13,bowler,,51.67,21.67,5.0,7.6
Mosharraf Hossain,Death,103,126,63,8,bowler,,50.0,6.35,1.0,4.9
Mosharraf Hossain,Middle,20,24,10,2,bowler,,41.67,8.33,0.0,5.0
Mudassar Bukhari,Death,356,303,118,38,bowler,,38.94,12.54,21.0,7.05
Mudassar Bukhari,Middle,261,270,126,25,bowler,,46.67,9.26,1.0,5.8
Mudassar Bukhari,Powerplay,432,510,313,64,bowler,,61.37,12.55,23.0,5.08
Muhammad Ajmal,Death,47,30,8,4,bowler,,26.67,13.33,0.0,9.4
Muhammad Ajmal,Middle,61,48,19,7,bowler,,39.58,14.58,1.0,7.62
Muhammad Ajmal,Powerplay,55,42,16,6,bowler,,38.1,14.29,2.0,7.86
Muhammad Amir,Death,76,79,33,6,bowler,,41.77,7.59,6.0,5.77
Muhammad Amir,Middle,526,450,187,57,bowler,,41.56,12.67,31.0,7.01
Muhammad Farooq,Death,66,72,34,6,bowler,,47.22,8.33,0.0,5.5
Muhammad Farooq,Middle,329,258,107,40,bowler,,41.47,15.5,15.0,7.65
Muhammad Farooq,Powerplay,1,6,5,0,bowler,,83.33,0.0,0.0,1.0
Muhammad Jabir,Death,208,127,31,24,bowler,,24.41,18.9,12.0,9.83
Muhammad Jabir,Middle,83,66,19,8,bowler,,28.79,12.12,4.0,7.55
Muhammad Jabir,Powerplay,397,276,114,49,bowler,,41.3,17.75,9.0,8.63
Muhammad Jawadullah,Death,626,525,225,71,bowler,,42.86,13.52,28.0,7.15
Muhammad Jawadullah,Middle,491,450,199,58,bowler,,44.22,12.89,17.0,6.55
Muhammad Jawadullah,Powerplay,411,348,182,64,bowler,,52.3,18.39,16.0,7.09
Muhammad Kashif,Death,7,6,1,0,bowler,,16.67,0.0,0.0,7.0
Muhammad Kashif,Middle,31,29,7,2,bowler,,24.14,6.9,2.0,6.41
Muhammad Kashif,Powerplay,82,42,19,15,bowler,,45.24,35.71,2.0,11.71
Muhammad Musa,Death,58,49,21,8,bowler,,42.86,16.33,1.0,7.1
